=== PSO - TODAS AS REQUISIÇÕES ===

RESULTADOS PSO:
  Solução: [0, 1, 0, 0, 0]
  Fitness: 0.243000

RESULTADOS SIMULAÇÃO:
Load	[0,6]	[2,5]	[0,3]	[1,4]	[2,6]	Média
1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
6	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
9	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
10	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
11	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
12	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
17	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
18	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
19	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
20	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
22	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
23	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
24	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
25	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
27	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
28	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
29	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
30	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
31	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
32	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
33	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
34	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
35	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
36	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
37	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
38	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
39	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
40	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
41	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
42	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
43	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
44	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
45	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
46	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
47	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
48	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
49	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
50	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
51	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
52	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
53	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
54	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
55	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
56	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
57	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
58	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
59	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
60	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
61	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
62	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
63	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
64	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
65	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
66	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
67	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
68	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
69	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
70	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
71	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
72	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
73	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
74	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
75	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
76	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
77	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
78	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
79	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
80	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
81	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
82	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
83	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
84	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
85	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
86	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
87	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
88	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
89	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
90	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
91	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
92	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
93	0.000313	0.000000	0.000000	0.000000	0.000313	0.000125
94	0.000313	0.000313	0.000000	0.000000	0.000000	0.000125
95	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
96	0.000625	0.000313	0.000000	0.000313	0.000313	0.000313
97	0.000000	0.000313	0.000000	0.000313	0.000313	0.000188
98	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
99	0.000313	0.000000	0.000000	0.000625	0.001250	0.000438
100	0.001563	0.001875	0.000000	0.000625	0.001250	0.001063
101	0.001250	0.002188	0.000000	0.002812	0.001875	0.001625
102	0.000625	0.002188	0.000000	0.001563	0.002812	0.001437
103	0.003750	0.004063	0.000000	0.002812	0.001563	0.002437
104	0.002812	0.001563	0.000000	0.001875	0.001563	0.001563
105	0.003438	0.004375	0.000000	0.002500	0.002812	0.002625
106	0.003438	0.007500	0.000000	0.005000	0.005313	0.004250
107	0.005313	0.005938	0.000000	0.007500	0.008125	0.005375
108	0.008125	0.006875	0.000000	0.010000	0.008125	0.006625
109	0.010313	0.009687	0.000000	0.007188	0.008750	0.007187
110	0.012812	0.010000	0.000000	0.009375	0.012812	0.009000
111	0.019688	0.018125	0.000000	0.019375	0.019062	0.015250
112	0.022187	0.016563	0.000000	0.020000	0.019375	0.015625
113	0.019062	0.018437	0.000000	0.015625	0.023750	0.015375
114	0.023750	0.030312	0.000000	0.025000	0.024375	0.020688
115	0.030312	0.027813	0.000000	0.028750	0.029687	0.023312
116	0.027813	0.028438	0.000000	0.030000	0.026875	0.022625
117	0.029375	0.031563	0.000000	0.030937	0.024688	0.023312
118	0.035937	0.048125	0.000000	0.039375	0.038125	0.032313
119	0.051250	0.035625	0.000000	0.035937	0.040313	0.032625
120	0.044062	0.045312	0.000000	0.040313	0.041250	0.034188
121	0.050937	0.050000	0.000000	0.042500	0.049688	0.038625
122	0.057813	0.055938	0.000000	0.055000	0.044687	0.042688
123	0.055938	0.062500	0.000000	0.059375	0.059375	0.047438
124	0.068750	0.070938	0.000000	0.070625	0.060625	0.054187
125	0.069375	0.070312	0.000000	0.065000	0.074375	0.055813
126	0.068750	0.074063	0.000000	0.075313	0.075625	0.058750
127	0.080625	0.081562	0.000000	0.063437	0.075625	0.060250
128	0.078750	0.084062	0.000000	0.086250	0.087500	0.067312
129	0.088750	0.088438	0.000000	0.089688	0.092813	0.071938
130	0.097187	0.093125	0.000000	0.094687	0.099062	0.076812
131	0.092500	0.094375	0.000000	0.099375	0.086250	0.074500
132	0.107500	0.105313	0.000000	0.111875	0.109687	0.086875
133	0.100937	0.107500	0.000000	0.108125	0.110625	0.085437
134	0.119063	0.114687	0.000000	0.109687	0.118125	0.092312
135	0.120000	0.121250	0.000000	0.128125	0.121250	0.098125
136	0.129062	0.120625	0.000000	0.124375	0.138437	0.102500
137	0.130000	0.126562	0.000000	0.127812	0.130625	0.103000
138	0.146563	0.127500	0.000000	0.124063	0.134063	0.106438
139	0.135937	0.142813	0.000000	0.148750	0.133125	0.112125
140	0.148125	0.140625	0.000000	0.140625	0.143437	0.114562
141	0.149062	0.151875	0.000000	0.139063	0.142500	0.116500
142	0.159375	0.159375	0.000000	0.153125	0.148750	0.124125
143	0.159375	0.163750	0.000000	0.149375	0.152188	0.124938
144	0.160938	0.160938	0.000000	0.161562	0.153125	0.127312
145	0.164687	0.163125	0.000000	0.172187	0.170313	0.134063
146	0.176250	0.169687	0.000000	0.172187	0.170000	0.137625
147	0.181875	0.169063	0.000000	0.182500	0.165625	0.139813
148	0.186250	0.181875	0.000000	0.185625	0.182188	0.147188
149	0.183438	0.188750	0.000000	0.189375	0.185000	0.149313
150	0.183125	0.200313	0.000000	0.180938	0.193125	0.151500
151	0.202187	0.199063	0.000000	0.178750	0.187812	0.153562
152	0.197500	0.191250	0.000000	0.198750	0.189688	0.155438
153	0.191562	0.203437	0.000000	0.203750	0.204375	0.160625
154	0.208437	0.207813	0.000000	0.189688	0.198125	0.160812
155	0.204375	0.214688	0.000000	0.209687	0.214062	0.168563
156	0.212500	0.229375	0.000000	0.205937	0.213125	0.172187
157	0.220625	0.225312	0.000000	0.214062	0.228437	0.177687
158	0.231563	0.234375	0.000000	0.217500	0.219375	0.180563
159	0.223125	0.239063	0.000000	0.220312	0.229063	0.182313
160	0.235000	0.226875	0.000000	0.234687	0.228125	0.184938
161	0.242812	0.225625	0.000000	0.241250	0.230937	0.188125
162	0.253437	0.255625	0.000000	0.237187	0.216562	0.192562
163	0.246562	0.245000	0.000000	0.235000	0.243125	0.193938
164	0.252812	0.240625	0.000000	0.253437	0.261250	0.201625
165	0.248750	0.269375	0.000000	0.236250	0.266250	0.204125
166	0.257812	0.267188	0.000000	0.249062	0.256250	0.206062
167	0.267813	0.268437	0.000000	0.255312	0.254375	0.209187
168	0.277187	0.264375	0.000000	0.243125	0.252500	0.207437
169	0.272500	0.263437	0.000000	0.276562	0.262188	0.214938
170	0.274062	0.275625	0.000000	0.264688	0.259375	0.214750
171	0.274687	0.279062	0.000000	0.262188	0.283125	0.219813
172	0.277813	0.284375	0.000000	0.273750	0.270000	0.221188
173	0.294687	0.287500	0.000000	0.262813	0.278438	0.224688
174	0.293125	0.281875	0.000000	0.292500	0.266562	0.226813
175	0.294375	0.279687	0.000000	0.290000	0.284375	0.229687
176	0.297812	0.290312	0.000000	0.289687	0.290000	0.233562
177	0.303438	0.280625	0.000000	0.290312	0.299687	0.234813
178	0.285000	0.307812	0.000000	0.290000	0.301563	0.236875
179	0.307188	0.317500	0.000000	0.288750	0.300625	0.242813
180	0.307188	0.310312	0.000000	0.312188	0.305312	0.247000
181	0.308125	0.309688	0.000000	0.303438	0.306250	0.245500
182	0.316563	0.315000	0.000000	0.302187	0.315312	0.249812
183	0.304375	0.308437	0.000000	0.321250	0.313750	0.249562
184	0.315625	0.315625	0.000000	0.311250	0.308125	0.250125
185	0.344375	0.316250	0.000000	0.316563	0.311250	0.257688
186	0.336562	0.342187	0.000000	0.313125	0.318437	0.262062
187	0.333437	0.334062	0.000000	0.318750	0.324062	0.262062
188	0.329062	0.336875	0.000000	0.327813	0.330937	0.264937
189	0.348125	0.334062	0.000000	0.333437	0.321250	0.267375
190	0.330000	0.337813	0.000000	0.339687	0.339062	0.269313
191	0.348750	0.337187	0.000000	0.329062	0.339375	0.270875
192	0.328750	0.343125	0.000000	0.346250	0.342500	0.272125
193	0.352187	0.340313	0.000000	0.338750	0.356250	0.277500
194	0.346875	0.362187	0.000000	0.348125	0.349687	0.281375
195	0.349062	0.358750	0.000000	0.351250	0.346250	0.281062
196	0.360312	0.358125	0.000000	0.344687	0.343750	0.281375
197	0.378125	0.350625	0.000000	0.347500	0.358750	0.287000
198	0.362500	0.367500	0.000000	0.347187	0.361875	0.287812
199	0.362812	0.380312	0.000000	0.366563	0.368750	0.295687
200	0.375312	0.363125	0.000000	0.358438	0.375937	0.294563
201	0.368750	0.374063	0.000000	0.361875	0.367188	0.294375
202	0.364687	0.374688	0.000000	0.361875	0.364687	0.293188
203	0.385313	0.385625	0.000000	0.355312	0.377188	0.300687
204	0.385000	0.395937	0.000000	0.370000	0.362812	0.302750
205	0.382812	0.379375	0.000000	0.361875	0.383750	0.301563
206	0.374375	0.383125	0.000000	0.377500	0.378125	0.302625
207	0.396250	0.394062	0.000000	0.380937	0.374375	0.309125
208	0.373125	0.392188	0.000000	0.388125	0.384062	0.307500
209	0.389688	0.404062	0.000000	0.390313	0.380625	0.312937
210	0.401562	0.387813	0.000000	0.398125	0.378125	0.313125
211	0.400000	0.398750	0.000000	0.377188	0.408438	0.316875
212	0.393437	0.401562	0.000000	0.400313	0.380000	0.315062
213	0.389062	0.418750	0.000000	0.396250	0.405625	0.321938
214	0.403125	0.417500	0.000000	0.397188	0.401875	0.323937
215	0.399687	0.410625	0.000000	0.389375	0.397188	0.319375
216	0.412813	0.403125	0.000000	0.400000	0.404062	0.324000
217	0.411250	0.412500	0.000000	0.416875	0.411875	0.330500
218	0.410000	0.433125	0.000000	0.398438	0.405938	0.329500
219	0.421875	0.425938	0.000000	0.395313	0.413125	0.331250
220	0.423438	0.427812	0.000000	0.402187	0.413438	0.333375
221	0.420000	0.438750	0.000000	0.400625	0.415000	0.334875
222	0.413125	0.440625	0.000000	0.409687	0.420938	0.336875
223	0.419687	0.418125	0.000000	0.418750	0.420000	0.335313
224	0.430937	0.429375	0.000000	0.424063	0.418125	0.340500
225	0.433125	0.440625	0.000000	0.417500	0.420000	0.342250
226	0.431875	0.436250	0.000000	0.413125	0.431563	0.342562
227	0.429063	0.428750	0.000000	0.452188	0.425938	0.347188
228	0.426563	0.437188	0.000000	0.420312	0.445000	0.345813
229	0.437188	0.447500	0.000000	0.428750	0.433750	0.349438
230	0.442500	0.440312	0.000000	0.430312	0.442188	0.351062
231	0.442812	0.448437	0.000000	0.432500	0.430312	0.350812
232	0.459062	0.452500	0.000000	0.443125	0.429375	0.356813
233	0.455313	0.451562	0.000000	0.431875	0.436563	0.355063
234	0.465938	0.439063	0.000000	0.439375	0.441875	0.357250
235	0.455937	0.469687	0.000000	0.430625	0.433750	0.358000
236	0.440625	0.460000	0.000000	0.441563	0.450625	0.358563
237	0.452500	0.454688	0.000000	0.434688	0.456250	0.359625
238	0.468438	0.463438	0.000000	0.449375	0.443437	0.364938
239	0.456875	0.455937	0.000000	0.456250	0.447813	0.363375
240	0.464375	0.464375	0.000000	0.449688	0.460625	0.367812
241	0.455937	0.470938	0.000000	0.446875	0.468750	0.368500
242	0.458750	0.469687	0.000000	0.457500	0.462500	0.369688
243	0.448750	0.483438	0.000000	0.466562	0.458125	0.371375
244	0.464687	0.478125	0.000000	0.470625	0.459688	0.374625
245	0.471562	0.479063	0.000000	0.456875	0.458437	0.373188
246	0.464062	0.481875	0.000000	0.462813	0.474687	0.376687
247	0.484375	0.488438	0.000000	0.453437	0.469375	0.379125
248	0.472813	0.472500	0.000000	0.471250	0.467813	0.376875
249	0.464062	0.482187	0.000000	0.470625	0.459062	0.375188
250	0.488750	0.484375	0.000000	0.472813	0.466250	0.382438
251	0.482500	0.488438	0.000000	0.469375	0.470625	0.382188
252	0.475313	0.491563	0.000000	0.470000	0.475625	0.382500
253	0.487187	0.478438	0.000000	0.488438	0.470000	0.384813
254	0.478438	0.486250	0.000000	0.469375	0.485625	0.383937
255	0.490312	0.492188	0.000000	0.458125	0.487500	0.385625
256	0.490938	0.489687	0.000000	0.480312	0.494063	0.391000
257	0.489687	0.499063	0.000000	0.459375	0.480625	0.385750
258	0.487812	0.485312	0.000000	0.498750	0.497500	0.393875
259	0.494375	0.496563	0.000000	0.489375	0.487500	0.393563
260	0.481563	0.505313	0.000000	0.494063	0.504062	0.397000
261	0.504687	0.498750	0.000000	0.485312	0.491563	0.396063
262	0.498437	0.505938	0.000000	0.485000	0.491875	0.396250
263	0.507188	0.494688	0.000000	0.496563	0.502812	0.400250
264	0.498437	0.497188	0.000000	0.493125	0.498437	0.397437
