=== PSO k=83 - REQUISIÇÃO [2,5] ===

PARÂMETROS:
  Wavelengths: 80
  Rota selecionada: 1
  Total rotas disponíveis: 6
  Loads: 1 a 400
  Calls/load: 1000
  Rodadas/load: 20

RESULTADOS:
Load	Probabilidade
1	0.000000
2	0.000000
3	0.000000
4	0.000000
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
16	0.000000
17	0.000000
18	0.000000
19	0.000000
20	0.000000
21	0.000000
22	0.000000
23	0.000000
24	0.000000
25	0.000000
26	0.000000
27	0.000000
28	0.000000
29	0.000000
30	0.000000
31	0.000000
32	0.000000
33	0.000000
34	0.000000
35	0.000000
36	0.000000
37	0.000000
38	0.000000
39	0.000000
40	0.000000
41	0.000000
42	0.000000
43	0.000000
44	0.000000
45	0.000000
46	0.000000
47	0.000000
48	0.000000
49	0.000000
50	0.000000
51	0.000000
52	0.000000
53	0.000000
54	0.000000
55	0.000000
56	0.000000
57	0.000000
58	0.000000
59	0.000000
60	0.000000
61	0.000000
62	0.000000
63	0.000000
64	0.000000
65	0.000000
66	0.000000
67	0.000000
68	0.000000
69	0.000000
70	0.000000
71	0.000000
72	0.000000
73	0.000000
74	0.000000
75	0.000000
76	0.000000
77	0.000000
78	0.000000
79	0.000000
80	0.000000
81	0.000000
82	0.000000
83	0.000000
84	0.000000
85	0.000000
86	0.000000
87	0.000000
88	0.000000
89	0.000000
90	0.000000
91	0.000000
92	0.000000
93	0.000000
94	0.000313
95	0.000000
96	0.000313
97	0.000313
98	0.000000
99	0.000000
100	0.001875
101	0.002188
102	0.002188
103	0.004063
104	0.001563
105	0.004375
106	0.007500
107	0.005938
108	0.006875
109	0.009687
110	0.010000
111	0.018125
112	0.016563
113	0.018437
114	0.030312
115	0.027813
116	0.028438
117	0.031563
118	0.048125
119	0.035625
120	0.045312
121	0.050000
122	0.055938
123	0.062500
124	0.070938
125	0.070312
126	0.074063
127	0.081562
128	0.084062
129	0.088438
130	0.093125
131	0.094375
132	0.105313
133	0.107500
134	0.114687
135	0.121250
136	0.120625
137	0.126562
138	0.127500
139	0.142813
140	0.140625
141	0.151875
142	0.159375
143	0.163750
144	0.160938
145	0.163125
146	0.169687
147	0.169063
148	0.181875
149	0.188750
150	0.200313
151	0.199063
152	0.191250
153	0.203437
154	0.207813
155	0.214688
156	0.229375
157	0.225312
158	0.234375
159	0.239063
160	0.226875
161	0.225625
162	0.255625
163	0.245000
164	0.240625
165	0.269375
166	0.267188
167	0.268437
168	0.264375
169	0.263437
170	0.275625
171	0.279062
172	0.284375
173	0.287500
174	0.281875
175	0.279687
176	0.290312
177	0.280625
178	0.307812
179	0.317500
180	0.310312
181	0.309688
182	0.315000
183	0.308437
184	0.315625
185	0.316250
186	0.342187
187	0.334062
188	0.336875
189	0.334062
190	0.337813
191	0.337187
192	0.343125
193	0.340313
194	0.362187
195	0.358750
196	0.358125
197	0.350625
198	0.367500
199	0.380312
200	0.363125
201	0.374063
202	0.374688
203	0.385625
204	0.395937
205	0.379375
206	0.383125
207	0.394062
208	0.392188
209	0.404062
210	0.387813
211	0.398750
212	0.401562
213	0.418750
214	0.417500
215	0.410625
216	0.403125
217	0.412500
218	0.433125
219	0.425938
220	0.427812
221	0.438750
222	0.440625
223	0.418125
224	0.429375
225	0.440625
226	0.436250
227	0.428750
228	0.437188
229	0.447500
230	0.440312
231	0.448437
232	0.452500
233	0.451562
234	0.439063
235	0.469687
236	0.460000
237	0.454688
238	0.463438
239	0.455937
240	0.464375
241	0.470938
242	0.469687
243	0.483438
244	0.478125
245	0.479063
246	0.481875
247	0.488438
248	0.472500
249	0.482187
250	0.484375
251	0.488438
252	0.491563
253	0.478438
254	0.486250
255	0.492188
256	0.489687
257	0.499063
258	0.485312
259	0.496563
260	0.505313
261	0.498750
262	0.505938
263	0.494688
264	0.497188
265	0.501875
266	0.526250
267	0.535000
268	0.497188
269	0.519687
270	0.527188
271	0.513437
272	0.512813
273	0.517188
274	0.524062
275	0.527188
276	0.522500
277	0.528438
278	0.516875
279	0.529062
280	0.525000
281	0.531250
282	0.542813
283	0.542188
284	0.558750
285	0.537188
286	0.534062
287	0.535625
288	0.530000
289	0.537188
290	0.539375
291	0.548750
292	0.528750
293	0.544687
294	0.551250
295	0.533750
296	0.564375
297	0.549687
298	0.549063
299	0.556250
300	0.560000
301	0.557500
302	0.552188
303	0.553750
304	0.555625
305	0.563750
306	0.571875
307	0.555625
308	0.563750
309	0.565937
310	0.573125
311	0.569375
312	0.563125
313	0.578125
314	0.580937
315	0.586250
316	0.573125
317	0.587187
318	0.579688
319	0.584375
320	0.588437
321	0.583750
322	0.579063
323	0.580625
324	0.574375
325	0.580937
326	0.590938
327	0.590000
328	0.575000
329	0.586250
330	0.598750
331	0.587187
332	0.586875
333	0.603750
334	0.585938
335	0.592187
336	0.607187
337	0.605000
338	0.605313
339	0.585625
340	0.590000
341	0.612812
342	0.605938
343	0.605625
344	0.607812
345	0.605000
346	0.616875
347	0.601875
348	0.600000
349	0.611250
350	0.615000
351	0.611563
352	0.603750
353	0.614375
354	0.601562
355	0.621563
356	0.618125
357	0.633125
358	0.626563
359	0.616875
360	0.612812
361	0.620938
362	0.622812
363	0.624062
364	0.626875
365	0.625938
366	0.610000
367	0.635625
368	0.632188
369	0.631563
370	0.622812
371	0.633125
372	0.628750
373	0.629687
374	0.626563
375	0.636563
376	0.615938
377	0.638750
378	0.640312
379	0.641563
380	0.650937
381	0.640000
382	0.636875
383	0.646563
384	0.636250
385	0.628750
386	0.646250
387	0.651563
388	0.644687
389	0.656563
390	0.631875
391	0.650937
392	0.650937
393	0.641250
394	0.653125
395	0.656250
396	0.665000
397	0.653125
398	0.653438
399	0.647500
400	0.661875
