=== PSO k=83 - REQUISIÇÃO [2,6] ===

PARÂMETROS:
  Wavelengths: 80
  Rota selecionada: 0
  Total rotas disponíveis: 6
  Loads: 1 a 400
  Calls/load: 1000
  Rodadas/load: 20

RESULTADOS:
Load	Probabilidade
1	0.000000
2	0.000000
3	0.000000
4	0.000000
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
16	0.000000
17	0.000000
18	0.000000
19	0.000000
20	0.000000
21	0.000000
22	0.000000
23	0.000000
24	0.000000
25	0.000000
26	0.000000
27	0.000000
28	0.000000
29	0.000000
30	0.000000
31	0.000000
32	0.000000
33	0.000000
34	0.000000
35	0.000000
36	0.000000
37	0.000000
38	0.000000
39	0.000000
40	0.000000
41	0.000000
42	0.000000
43	0.000000
44	0.000000
45	0.000000
46	0.000000
47	0.000000
48	0.000000
49	0.000000
50	0.000000
51	0.000000
52	0.000000
53	0.000000
54	0.000000
55	0.000000
56	0.000000
57	0.000000
58	0.000000
59	0.000000
60	0.000000
61	0.000000
62	0.000000
63	0.000000
64	0.000000
65	0.000000
66	0.000000
67	0.000000
68	0.000000
69	0.000000
70	0.000000
71	0.000000
72	0.000000
73	0.000000
74	0.000000
75	0.000000
76	0.000000
77	0.000000
78	0.000000
79	0.000000
80	0.000000
81	0.000000
82	0.000000
83	0.000000
84	0.000000
85	0.000000
86	0.000000
87	0.000000
88	0.000000
89	0.000000
90	0.000000
91	0.000000
92	0.000000
93	0.000313
94	0.000000
95	0.000000
96	0.000313
97	0.000313
98	0.000000
99	0.001250
100	0.001250
101	0.001875
102	0.002812
103	0.001563
104	0.001563
105	0.002812
106	0.005313
107	0.008125
108	0.008125
109	0.008750
110	0.012812
111	0.019062
112	0.019375
113	0.023750
114	0.024375
115	0.029687
116	0.026875
117	0.024688
118	0.038125
119	0.040313
120	0.041250
121	0.049688
122	0.044687
123	0.059375
124	0.060625
125	0.074375
126	0.075625
127	0.075625
128	0.087500
129	0.092813
130	0.099062
131	0.086250
132	0.109687
133	0.110625
134	0.118125
135	0.121250
136	0.138437
137	0.130625
138	0.134063
139	0.133125
140	0.143437
141	0.142500
142	0.148750
143	0.152188
144	0.153125
145	0.170313
146	0.170000
147	0.165625
148	0.182188
149	0.185000
150	0.193125
151	0.187812
152	0.189688
153	0.204375
154	0.198125
155	0.214062
156	0.213125
157	0.228437
158	0.219375
159	0.229063
160	0.228125
161	0.230937
162	0.216562
163	0.243125
164	0.261250
165	0.266250
166	0.256250
167	0.254375
168	0.252500
169	0.262188
170	0.259375
171	0.283125
172	0.270000
173	0.278438
174	0.266562
175	0.284375
176	0.290000
177	0.299687
178	0.301563
179	0.300625
180	0.305312
181	0.306250
182	0.315312
183	0.313750
184	0.308125
185	0.311250
186	0.318437
187	0.324062
188	0.330937
189	0.321250
190	0.339062
191	0.339375
192	0.342500
193	0.356250
194	0.349687
195	0.346250
196	0.343750
197	0.358750
198	0.361875
199	0.368750
200	0.375937
201	0.367188
202	0.364687
203	0.377188
204	0.362812
205	0.383750
206	0.378125
207	0.374375
208	0.384062
209	0.380625
210	0.378125
211	0.408438
212	0.380000
213	0.405625
214	0.401875
215	0.397188
216	0.404062
217	0.411875
218	0.405938
219	0.413125
220	0.413438
221	0.415000
222	0.420938
223	0.420000
224	0.418125
225	0.420000
226	0.431563
227	0.425938
228	0.445000
229	0.433750
230	0.442188
231	0.430312
232	0.429375
233	0.436563
234	0.441875
235	0.433750
236	0.450625
237	0.456250
238	0.443437
239	0.447813
240	0.460625
241	0.468750
242	0.462500
243	0.458125
244	0.459688
245	0.458437
246	0.474687
247	0.469375
248	0.467813
249	0.459062
250	0.466250
251	0.470625
252	0.475625
253	0.470000
254	0.485625
255	0.487500
256	0.494063
257	0.480625
258	0.497500
259	0.487500
260	0.504062
261	0.491563
262	0.491875
263	0.502812
264	0.498437
265	0.502188
266	0.489063
267	0.485938
268	0.500625
269	0.505000
270	0.514062
271	0.510625
272	0.505000
273	0.516875
274	0.517500
275	0.518125
276	0.514062
277	0.519062
278	0.530000
279	0.522500
280	0.524687
281	0.527500
282	0.523125
283	0.538438
284	0.529687
285	0.532188
286	0.538125
287	0.537500
288	0.527500
289	0.541562
290	0.536563
291	0.536563
292	0.530937
293	0.547813
294	0.546250
295	0.554688
296	0.550000
297	0.550000
298	0.551875
299	0.550937
300	0.545937
301	0.555312
302	0.551562
303	0.558438
304	0.552188
305	0.562813
306	0.547813
307	0.565000
308	0.570312
309	0.570625
310	0.559375
311	0.549687
312	0.559688
313	0.566250
314	0.579688
315	0.568438
316	0.567813
317	0.574688
318	0.566250
319	0.567187
320	0.580000
321	0.579688
322	0.565000
323	0.581250
324	0.578750
325	0.571250
326	0.584063
327	0.567813
328	0.563438
329	0.586875
330	0.560625
331	0.574063
332	0.587187
333	0.580000
334	0.591250
335	0.575937
336	0.590625
337	0.582812
338	0.586250
339	0.587812
340	0.579688
341	0.587812
342	0.595625
343	0.587812
344	0.597500
345	0.604375
346	0.596562
347	0.588125
348	0.594375
349	0.595938
350	0.609375
351	0.619375
352	0.592812
353	0.613437
354	0.611875
355	0.606875
356	0.604688
357	0.602187
358	0.610625
359	0.610313
360	0.604688
361	0.601875
362	0.615000
363	0.615313
364	0.610938
365	0.612187
366	0.607812
367	0.618750
368	0.613125
369	0.626563
370	0.640000
371	0.626875
372	0.627812
373	0.612500
374	0.630313
375	0.615625
376	0.640938
377	0.623437
378	0.628750
379	0.624375
380	0.617812
381	0.625313
382	0.625313
383	0.621250
384	0.627500
385	0.627812
386	0.629687
387	0.633125
388	0.622812
389	0.637500
390	0.641250
391	0.629062
392	0.629062
393	0.642188
394	0.646250
395	0.628437
396	0.635625
397	0.638750
398	0.645312
399	0.658125
400	0.639687
