# MÉDIAS E ESTATÍSTICAS
# Requisição 3: [5,10]
# Modo: CONJUNTO
# ============================================================
# Load | Média | DesvioPadrão | Mínimo | Máximo | IC 95% (inferior) | IC 95% (superior)
# ============================================================
   1 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
   2 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
   3 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
   4 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
   5 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
   6 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
   7 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
   8 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
   9 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  10 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  11 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  12 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  13 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  14 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  15 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  16 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  17 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  18 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  19 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  20 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  21 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  22 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  23 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  24 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  25 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  26 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  27 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  28 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  29 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  30 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  31 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  32 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  33 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  34 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  35 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  36 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  37 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  38 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  39 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  40 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  41 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  42 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  43 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  44 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  45 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  46 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  47 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  48 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  49 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  50 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  51 | 0.00004990 | 0.00021751 | 0.00000000 | 0.00099800 | -0.00005156 | 0.00015136
  52 | 0.00014548 | 0.00034641 | 0.00000000 | 0.00099206 | -0.00001611 | 0.00030706
  53 | 0.00013774 | 0.00060040 | 0.00000000 | 0.00275482 | -0.00014231 | 0.00041779
  54 | 0.00004655 | 0.00020293 | 0.00000000 | 0.00093110 | -0.00004810 | 0.00014121
  55 | 0.00050945 | 0.00146200 | 0.00000000 | 0.00655431 | -0.00017249 | 0.00119139
  56 | 0.00022468 | 0.00047925 | 0.00000000 | 0.00176835 | 0.00000114 | 0.00044823
  57 | 0.00042699 | 0.00077451 | 0.00000000 | 0.00333611 | 0.00006572 | 0.00078826
  58 | 0.00029885 | 0.00061630 | 0.00000000 | 0.00253165 | 0.00001138 | 0.00058631
  59 | 0.00051328 | 0.00095706 | 0.00000000 | 0.00341297 | 0.00006687 | 0.00095969
  60 | 0.00037221 | 0.00094829 | 0.00000000 | 0.00405186 | -0.00007012 | 0.00081453
  61 | 0.00068884 | 0.00146535 | 0.00000000 | 0.00642055 | 0.00000534 | 0.00137235
  62 | 0.00051856 | 0.00091492 | 0.00000000 | 0.00316706 | 0.00009181 | 0.00094532
  63 | 0.00094540 | 0.00111173 | 0.00000000 | 0.00333056 | 0.00042684 | 0.00146396
  64 | 0.00155252 | 0.00207178 | 0.00000000 | 0.00844854 | 0.00058615 | 0.00251889
  65 | 0.00166167 | 0.00141812 | 0.00000000 | 0.00473560 | 0.00100020 | 0.00232315
  66 | 0.00158001 | 0.00161205 | 0.00000000 | 0.00539291 | 0.00082808 | 0.00233194
  67 | 0.00247404 | 0.00232058 | 0.00000000 | 0.00762777 | 0.00139162 | 0.00355646
  68 | 0.00273301 | 0.00219894 | 0.00000000 | 0.01027146 | 0.00170732 | 0.00375869
  69 | 0.00304012 | 0.00258515 | 0.00000000 | 0.00894701 | 0.00183430 | 0.00424595
  70 | 0.00406785 | 0.00212764 | 0.00067431 | 0.00738007 | 0.00307543 | 0.00506028
  71 | 0.00454071 | 0.00225617 | 0.00068587 | 0.01114206 | 0.00348833 | 0.00559308
  72 | 0.00491916 | 0.00278317 | 0.00068074 | 0.01104972 | 0.00362097 | 0.00621735
  73 | 0.00717100 | 0.00383801 | 0.00137174 | 0.01721763 | 0.00538079 | 0.00896121
  74 | 0.00770973 | 0.00430471 | 0.00135318 | 0.01804124 | 0.00570182 | 0.00971763
  75 | 0.00765021 | 0.00398685 | 0.00198939 | 0.01727447 | 0.00579057 | 0.00950985
  76 | 0.00923161 | 0.00423109 | 0.00445010 | 0.01715375 | 0.00725805 | 0.01120517
  77 | 0.00915273 | 0.00465724 | 0.00267917 | 0.02094241 | 0.00698039 | 0.01132508
  78 | 0.01068867 | 0.00360370 | 0.00461133 | 0.01822753 | 0.00900775 | 0.01236959
  79 | 0.01322386 | 0.00680374 | 0.00198939 | 0.02516882 | 0.01005030 | 0.01639743
  80 | 0.01531348 | 0.00610395 | 0.00449871 | 0.02701116 | 0.01246633 | 0.01816063
  81 | 0.01464160 | 0.00380769 | 0.00865801 | 0.02107164 | 0.01286553 | 0.01641767
  82 | 0.01576673 | 0.00581245 | 0.00835821 | 0.02792632 | 0.01305555 | 0.01847791
  83 | 0.01573706 | 0.00430464 | 0.00881316 | 0.02357101 | 0.01372919 | 0.01774494
  84 | 0.01958423 | 0.00547695 | 0.01159951 | 0.03391813 | 0.01702954 | 0.02213891
  85 | 0.02015490 | 0.00699220 | 0.00865266 | 0.03390805 | 0.01689343 | 0.02341637
  86 | 0.02192264 | 0.00899724 | 0.01238208 | 0.04171240 | 0.01772593 | 0.02611935
  87 | 0.02314692 | 0.00718972 | 0.01011905 | 0.03524730 | 0.01979332 | 0.02650052
  88 | 0.02440574 | 0.00506479 | 0.01484018 | 0.03430821 | 0.02204330 | 0.02676818
  89 | 0.02866708 | 0.00724845 | 0.01584507 | 0.04026846 | 0.02528609 | 0.03204807
  90 | 0.02805948 | 0.00755219 | 0.01633987 | 0.04309392 | 0.02453681 | 0.03158215
  91 | 0.02994811 | 0.00787033 | 0.01316543 | 0.05042463 | 0.02627705 | 0.03361918
  92 | 0.03046315 | 0.00647020 | 0.01836394 | 0.04547945 | 0.02744516 | 0.03348113
  93 | 0.03262300 | 0.00923180 | 0.01411509 | 0.05440415 | 0.02831688 | 0.03692912
  94 | 0.03748025 | 0.00757137 | 0.02503996 | 0.05685441 | 0.03394863 | 0.04101186
  95 | 0.03728045 | 0.00942236 | 0.01844818 | 0.05995829 | 0.03288545 | 0.04167545
  96 | 0.04186589 | 0.00761048 | 0.03001580 | 0.05431310 | 0.03831603 | 0.04541575
  97 | 0.04496085 | 0.01011957 | 0.02497399 | 0.06867846 | 0.04024064 | 0.04968106
  98 | 0.04170946 | 0.00886950 | 0.02464066 | 0.05706941 | 0.03757234 | 0.04584658
  99 | 0.04355787 | 0.00881696 | 0.02622289 | 0.05823293 | 0.03944526 | 0.04767049
 100 | 0.04805498 | 0.00900936 | 0.02897814 | 0.06060606 | 0.04385262 | 0.05225734
 101 | 0.04910496 | 0.00790723 | 0.02821159 | 0.05856515 | 0.04541668 | 0.05279324
 102 | 0.05260655 | 0.00768284 | 0.03000492 | 0.06592341 | 0.04902294 | 0.05619017
 103 | 0.05401115 | 0.01108000 | 0.03613885 | 0.07589079 | 0.04884295 | 0.05917935
 104 | 0.04967272 | 0.00796824 | 0.03656126 | 0.06717124 | 0.04595599 | 0.05338946
 105 | 0.05695090 | 0.00820088 | 0.03904344 | 0.07001972 | 0.05312565 | 0.06077615
 106 | 0.05934782 | 0.01025478 | 0.04066194 | 0.08818182 | 0.05456454 | 0.06413109
