=== YEN 2 ROTAS ALEATÓRIAS - REQUISIÇÃO [3,8] ===

PARÂMETROS DA SIMULAÇÃO:
  Rede: NSFNet (14 nós, 21 enlaces)
  Número de lambdas: 40
  Rotas consideradas: 2 (menores rotas do YEN)
  Seleção de rota: Aleatória entre as 2
  Alocação de wavelength: First Fit
  Loads testados: 1 a 200
  Chamadas por load: 1000
  Simulações por load: 20
  Duração das chamadas: 5.0 a 15.0 unidades

RESULTADOS (Probabilidade de Bloqueio):
Load	Probabilidade
1	0.000000
2	0.000000
3	0.000000
4	0.000000
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
16	0.000000
17	0.000000
18	0.000000
19	0.000000
20	0.000000
21	0.000000
22	0.000000
23	0.000000
24	0.000000
25	0.000000
26	0.000000
27	0.000000
28	0.000000
29	0.000000
30	0.000000
31	0.000000
32	0.000000
33	0.000000
34	0.000000
35	0.000000
36	0.000000
37	0.000000
38	0.000000
39	0.000000
40	0.000000
41	0.000000
42	0.000000
43	0.000000
44	0.000000
45	0.000000
46	0.000000
47	0.000000
48	0.000000
49	0.000000
50	0.000000
51	0.000000
52	0.000000
53	0.000000
54	0.000000
55	0.000000
56	0.000000
57	0.000000
58	0.000000
59	0.000000
60	0.000000
61	0.000000
62	0.000000
63	0.000000
64	0.000000
65	0.000000
66	0.000000
67	0.000313
68	0.000000
69	0.000313
70	0.000000
71	0.000313
72	0.000000
73	0.000625
74	0.001250
75	0.001250
76	0.000938
77	0.001563
78	0.001563
79	0.000938
80	0.000625
81	0.004688
82	0.003750
83	0.002187
84	0.003125
85	0.007813
86	0.006250
87	0.009063
88	0.008438
89	0.011875
90	0.010937
91	0.015937
92	0.012813
93	0.015625
94	0.020938
95	0.020937
96	0.030625
97	0.026562
98	0.031250
99	0.032812
100	0.034062
101	0.034687
102	0.039063
103	0.049687
104	0.053438
105	0.050000
106	0.053125
107	0.056250
108	0.059688
109	0.075313
110	0.077813
111	0.079687
112	0.085938
113	0.086250
114	0.086875
115	0.095000
116	0.099062
117	0.107500
118	0.111563
119	0.117500
120	0.109688
121	0.123125
122	0.128438
123	0.124687
124	0.141250
125	0.137813
126	0.151250
127	0.156562
128	0.160625
129	0.167813
130	0.182188
131	0.169687
132	0.169375
133	0.179063
134	0.183750
135	0.187812
136	0.188438
137	0.175313
138	0.202500
139	0.197813
140	0.205625
141	0.209375
142	0.209062
143	0.219375
144	0.235312
145	0.235625
146	0.252812
147	0.231250
148	0.249063
149	0.258125
150	0.247500
151	0.249063
152	0.257187
153	0.258437
154	0.271250
155	0.272187
156	0.280938
157	0.295312
158	0.303125
159	0.288125
160	0.278750
161	0.297500
162	0.303125
163	0.317812
164	0.310625
165	0.298125
166	0.322500
167	0.318438
168	0.329375
169	0.334063
170	0.340000
171	0.350937
172	0.319375
173	0.350938
174	0.355000
175	0.347500
176	0.346562
177	0.349375
178	0.379062
179	0.362500
180	0.379375
181	0.379062
182	0.382500
183	0.359062
184	0.396563
185	0.379062
186	0.385313
187	0.382188
188	0.373125
189	0.398750
190	0.419375
191	0.401875
192	0.409062
193	0.419375
194	0.428125
195	0.429375
196	0.416875
197	0.426250
198	0.407813
199	0.429063
200	0.412812
