=== YEN 2 ROTAS ALEATÓRIAS - REQUISIÇÃO [4,11] ===

PARÂMETROS DA SIMULAÇÃO:
  Rede: NSFNet (14 nós, 21 enlaces)
  Número de lambdas: 40
  Rotas consideradas: 2 (menores rotas do YEN)
  Seleção de rota: Aleatória entre as 2
  Alocação de wavelength: First Fit
  Loads testados: 1 a 200
  Chamadas por load: 1000
  Simulações por load: 20
  Duração das chamadas: 5.0 a 15.0 unidades

RESULTADOS (Probabilidade de Bloqueio):
Load	Probabilidade
1	0.000000
2	0.000000
3	0.000000
4	0.000000
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
16	0.000000
17	0.000000
18	0.000000
19	0.000000
20	0.000000
21	0.000000
22	0.000000
23	0.000000
24	0.000000
25	0.000000
26	0.000000
27	0.000000
28	0.000000
29	0.000000
30	0.000000
31	0.000000
32	0.000000
33	0.000000
34	0.000000
35	0.000000
36	0.000000
37	0.000000
38	0.000000
39	0.000000
40	0.000000
41	0.000000
42	0.000000
43	0.000000
44	0.000000
45	0.000000
46	0.000000
47	0.000000
48	0.000000
49	0.000000
50	0.000000
51	0.000000
52	0.000000
53	0.000000
54	0.000000
55	0.000000
56	0.000000
57	0.000000
58	0.000000
59	0.000000
60	0.000000
61	0.000000
62	0.000000
63	0.000000
64	0.000000
65	0.000000
66	0.000000
67	0.000000
68	0.000313
69	0.000000
70	0.000000
71	0.000313
72	0.000000
73	0.000000
74	0.000000
75	0.000625
76	0.001250
77	0.000937
78	0.000625
79	0.000938
80	0.001250
81	0.001875
82	0.002188
83	0.003438
84	0.001875
85	0.006250
86	0.004687
87	0.005625
88	0.009063
89	0.010000
90	0.007812
91	0.011250
92	0.013125
93	0.014063
94	0.020000
95	0.019062
96	0.024063
97	0.027812
98	0.027500
99	0.027188
100	0.022500
101	0.029375
102	0.031250
103	0.043438
104	0.039062
105	0.044688
106	0.044375
107	0.047500
108	0.043438
109	0.055000
110	0.056250
111	0.061250
112	0.058437
113	0.063438
114	0.070312
115	0.069062
116	0.074063
117	0.070000
118	0.078750
119	0.090000
120	0.087813
121	0.081250
122	0.090938
123	0.100312
124	0.095312
125	0.103750
126	0.109062
127	0.109375
128	0.115000
129	0.113750
130	0.130000
131	0.126562
132	0.135313
133	0.131875
134	0.135000
135	0.145312
136	0.149062
137	0.149688
138	0.154063
139	0.150625
140	0.153750
141	0.163438
142	0.172500
143	0.165313
144	0.185938
145	0.168125
146	0.193750
147	0.180313
148	0.188437
149	0.180938
150	0.182188
151	0.195625
152	0.197500
153	0.205000
154	0.195625
155	0.212187
156	0.220625
157	0.216562
158	0.210625
159	0.215625
160	0.217500
161	0.237813
162	0.220625
163	0.232500
164	0.238750
165	0.238438
166	0.232500
167	0.248438
168	0.251250
169	0.274062
170	0.257188
171	0.262188
172	0.263437
173	0.262500
174	0.275000
175	0.287188
176	0.287187
177	0.274375
178	0.277500
179	0.293750
180	0.282188
181	0.284375
182	0.296250
183	0.285625
184	0.300312
185	0.308750
186	0.297812
187	0.304375
188	0.304688
189	0.312188
190	0.325937
191	0.316875
192	0.325313
193	0.309062
194	0.327188
195	0.322812
196	0.326562
197	0.330625
198	0.340000
199	0.347812
200	0.352812
