# MÉDIAS E ESTATÍSTICAS
# Requisição 5: [2,6]
# Modo: CONJUNTO
# ============================================================
# Load | Média | DesvioPadrão | Mínimo | Máximo | IC 95% (inferior) | IC 95% (superior)
# ============================================================
   1 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
   2 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
   3 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
   4 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
   5 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
   6 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
   7 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
   8 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
   9 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  10 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  11 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  12 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  13 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  14 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  15 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  16 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  17 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  18 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  19 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  20 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  21 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  22 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  23 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  24 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  25 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  26 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  27 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  28 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  29 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  30 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  31 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  32 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  33 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  34 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  35 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  36 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000 | 0.00000000
  37 | 0.00019871 | 0.00047332 | 0.00000000 | 0.00135685 | -0.00002207 | 0.00041949
  38 | 0.00033003 | 0.00057189 | 0.00000000 | 0.00136240 | 0.00006328 | 0.00059679
  39 | 0.00043414 | 0.00112263 | 0.00000000 | 0.00492611 | -0.00008950 | 0.00095779
  40 | 0.00085957 | 0.00110206 | 0.00000000 | 0.00356295 | 0.00034552 | 0.00137362
  41 | 0.00208974 | 0.00264171 | 0.00000000 | 0.00922722 | 0.00085753 | 0.00332195
  42 | 0.00144818 | 0.00141298 | 0.00000000 | 0.00379267 | 0.00078910 | 0.00210725
  43 | 0.00292048 | 0.00227020 | 0.00000000 | 0.00692841 | 0.00186156 | 0.00397940
  44 | 0.00212683 | 0.00221040 | 0.00000000 | 0.00920598 | 0.00109580 | 0.00315786
  45 | 0.00266385 | 0.00247637 | 0.00000000 | 0.00799087 | 0.00150877 | 0.00381894
  46 | 0.00577823 | 0.00368268 | 0.00000000 | 0.01547988 | 0.00406047 | 0.00749599
  47 | 0.00517261 | 0.00340944 | 0.00000000 | 0.01381509 | 0.00358230 | 0.00676292
  48 | 0.00916802 | 0.00513738 | 0.00303951 | 0.02065217 | 0.00677172 | 0.01156432
  49 | 0.00925013 | 0.00346059 | 0.00425532 | 0.01718908 | 0.00763596 | 0.01086430
  50 | 0.01055433 | 0.00488940 | 0.00292398 | 0.01973001 | 0.00827369 | 0.01283496
  51 | 0.01546541 | 0.00488888 | 0.00589391 | 0.02482622 | 0.01318502 | 0.01774580
  52 | 0.01765951 | 0.00589351 | 0.00978474 | 0.03207547 | 0.01491052 | 0.02040851
  53 | 0.02058649 | 0.00596514 | 0.00740056 | 0.03363636 | 0.01780408 | 0.02336889
  54 | 0.02404186 | 0.00452258 | 0.01730769 | 0.03136531 | 0.02193233 | 0.02615139
  55 | 0.03139313 | 0.00674678 | 0.01769088 | 0.04432624 | 0.02824614 | 0.03454013
  56 | 0.03049191 | 0.00905129 | 0.01346154 | 0.04965753 | 0.02626999 | 0.03471383
  57 | 0.04020025 | 0.01184727 | 0.02342342 | 0.06638655 | 0.03467417 | 0.04572633
  58 | 0.04437657 | 0.01164396 | 0.02118270 | 0.06502058 | 0.03894532 | 0.04980782
  59 | 0.04454377 | 0.01129684 | 0.02357208 | 0.06831768 | 0.03927443 | 0.04981312
  60 | 0.05644106 | 0.01135546 | 0.03521127 | 0.07641196 | 0.05114437 | 0.06173774
  61 | 0.05743523 | 0.01223571 | 0.03618421 | 0.07850912 | 0.05172796 | 0.06314250
  62 | 0.06126529 | 0.01434855 | 0.03788477 | 0.09685039 | 0.05457250 | 0.06795808
  63 | 0.07224361 | 0.01185358 | 0.05332240 | 0.09281437 | 0.06671458 | 0.07777264
  64 | 0.07600948 | 0.01384904 | 0.04228661 | 0.10568455 | 0.06954968 | 0.08246928
  65 | 0.08441954 | 0.01421789 | 0.06413302 | 0.11426492 | 0.07778769 | 0.09105139
  66 | 0.08629259 | 0.00910754 | 0.06656226 | 0.10097233 | 0.08204443 | 0.09054074
  67 | 0.09356602 | 0.00988807 | 0.07955390 | 0.11275964 | 0.08895379 | 0.09817825
  68 | 0.10274170 | 0.01136563 | 0.07985348 | 0.12463977 | 0.09744027 | 0.10804313
  69 | 0.10581007 | 0.01203651 | 0.08523145 | 0.12841328 | 0.10019572 | 0.11142443
  70 | 0.11163157 | 0.01349060 | 0.08175182 | 0.14092141 | 0.10533896 | 0.11792417
  71 | 0.12297713 | 0.01613719 | 0.08997050 | 0.15695682 | 0.11545003 | 0.13050422
  72 | 0.13026665 | 0.01410583 | 0.10674157 | 0.15883521 | 0.12368708 | 0.13684623
  73 | 0.13708780 | 0.01454070 | 0.11118980 | 0.17275748 | 0.13030539 | 0.14387022
  74 | 0.13700419 | 0.01219761 | 0.11565097 | 0.16042781 | 0.13131469 | 0.14269369
  75 | 0.14721292 | 0.01478845 | 0.12272727 | 0.17845555 | 0.14031494 | 0.15411090
  76 | 0.14521151 | 0.01787812 | 0.11957950 | 0.18429386 | 0.13687237 | 0.15355064
  77 | 0.15996209 | 0.01831615 | 0.13424125 | 0.20797546 | 0.15141863 | 0.16850554
  78 | 0.15886493 | 0.01129932 | 0.13670034 | 0.18002466 | 0.15359443 | 0.16413543
  79 | 0.16392686 | 0.01249860 | 0.14126880 | 0.18622951 | 0.15809697 | 0.16975676
  80 | 0.17475455 | 0.02157946 | 0.12387097 | 0.21547988 | 0.16468894 | 0.18482015
  81 | 0.17954226 | 0.01195130 | 0.15911873 | 0.19736842 | 0.17396765 | 0.18511687
  82 | 0.17952349 | 0.01231644 | 0.15934066 | 0.20610248 | 0.17377857 | 0.18526842
  83 | 0.18981763 | 0.01300664 | 0.15269461 | 0.20840951 | 0.18375077 | 0.19588450
  84 | 0.20127647 | 0.01314075 | 0.17497034 | 0.23180751 | 0.19514705 | 0.20740589
  85 | 0.20884500 | 0.01182425 | 0.17915905 | 0.22612771 | 0.20332965 | 0.21436035
  86 | 0.20856145 | 0.01503282 | 0.17743831 | 0.23829283 | 0.20154949 | 0.21557342
  87 | 0.21415459 | 0.01130413 | 0.19424883 | 0.23706652 | 0.20888185 | 0.21942733
  88 | 0.21706525 | 0.01284953 | 0.18627451 | 0.23523035 | 0.21107167 | 0.22305883
  89 | 0.22795303 | 0.01335562 | 0.20551967 | 0.25989011 | 0.22172338 | 0.23418267
  90 | 0.22528595 | 0.01253690 | 0.20554273 | 0.26332971 | 0.21943819 | 0.23113371
  91 | 0.24575371 | 0.01616781 | 0.21943049 | 0.27819929 | 0.23821234 | 0.25329508
  92 | 0.24568455 | 0.01342565 | 0.22083096 | 0.27500000 | 0.23942224 | 0.25194686
  93 | 0.24972563 | 0.01679019 | 0.22203765 | 0.28052472 | 0.24189395 | 0.25755731
  94 | 0.25571098 | 0.01350533 | 0.23072834 | 0.27577185 | 0.24941151 | 0.26201046
  95 | 0.26119937 | 0.01440002 | 0.23829344 | 0.29062500 | 0.25448256 | 0.26791617
  96 | 0.26863289 | 0.01324570 | 0.24300518 | 0.29317269 | 0.26245452 | 0.27481127
  97 | 0.27664290 | 0.01521662 | 0.25530813 | 0.31478770 | 0.26954520 | 0.28374059
  98 | 0.27121848 | 0.01800728 | 0.24046610 | 0.30521472 | 0.26281909 | 0.27961786
  99 | 0.27848316 | 0.01258001 | 0.25744573 | 0.30407524 | 0.27261529 | 0.28435103
 100 | 0.28535376 | 0.01496502 | 0.25612145 | 0.31336634 | 0.27837342 | 0.29233410
 101 | 0.29360641 | 0.01649485 | 0.26650246 | 0.32645034 | 0.28591249 | 0.30130033
 102 | 0.30374128 | 0.01385226 | 0.28258706 | 0.33156371 | 0.29727998 | 0.31020258
 103 | 0.30236829 | 0.01398335 | 0.27690802 | 0.33530864 | 0.29584584 | 0.30889074
 104 | 0.31517093 | 0.01192612 | 0.29298419 | 0.33269231 | 0.30960806 | 0.32073380
 105 | 0.30923143 | 0.01579777 | 0.28127985 | 0.34080512 | 0.30186266 | 0.31660020
 106 | 0.32220937 | 0.01551952 | 0.29245742 | 0.35219236 | 0.31497039 | 0.32944835
