=== PSO ALINHADO - REQUISIÇÃO [2,6] ===

PARÂMETROS:
  Lambdas: 40
  Loads: 1 a 200
  Chamadas por load: 1000
  Simulações por load: 20

RESULTADOS:
Load	Probabilidade
1	0.000000
2	0.000000
3	0.000000
4	0.000000
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
16	0.000000
17	0.000000
18	0.000000
19	0.000000
20	0.000000
21	0.000000
22	0.000000
23	0.000000
24	0.000000
25	0.000000
26	0.000000
27	0.000000
28	0.000000
29	0.000000
30	0.000000
31	0.000000
32	0.000000
33	0.000000
34	0.000000
35	0.000000
36	0.000000
37	0.000000
38	0.000000
39	0.000000
40	0.000313
41	0.000000
42	0.000000
43	0.000000
44	0.000625
45	0.000000
46	0.000937
47	0.001563
48	0.002188
49	0.003125
50	0.006875
51	0.011250
52	0.009062
53	0.022812
54	0.018125
55	0.030937
56	0.033438
57	0.038125
58	0.053125
59	0.064062
60	0.065000
61	0.077500
62	0.085000
63	0.098750
64	0.107188
65	0.115312
66	0.113750
67	0.126250
68	0.133437
69	0.150938
70	0.161562
71	0.161250
72	0.169687
73	0.194375
74	0.190938
75	0.206250
76	0.219062
77	0.220625
78	0.226250
79	0.233125
80	0.233125
81	0.247500
82	0.258437
83	0.269062
84	0.269688
85	0.289375
86	0.292187
87	0.301875
88	0.313750
89	0.316563
90	0.328437
91	0.323750
92	0.328125
93	0.329375
94	0.343438
95	0.361250
96	0.364687
97	0.365625
98	0.375000
99	0.383125
100	0.368125
101	0.396250
102	0.396250
103	0.395313
104	0.417187
105	0.406562
106	0.409062
107	0.431250
108	0.415000
109	0.425625
110	0.427187
111	0.434063
112	0.441875
113	0.440625
114	0.450313
115	0.445625
116	0.465625
117	0.468438
118	0.457500
119	0.466875
120	0.470313
121	0.474687
122	0.491875
123	0.515000
124	0.499063
125	0.495000
126	0.503437
127	0.509062
128	0.500938
129	0.512500
130	0.509375
131	0.519375
132	0.532500
133	0.513750
134	0.536875
135	0.522813
136	0.535625
137	0.542188
138	0.534375
139	0.534062
140	0.566250
141	0.544375
142	0.548750
143	0.568125
144	0.567500
145	0.560312
146	0.567500
147	0.572500
148	0.580313
149	0.577187
150	0.579688
151	0.574688
152	0.586562
153	0.589688
154	0.587500
155	0.592500
156	0.596250
157	0.594688
158	0.605313
159	0.606875
160	0.600625
161	0.603437
162	0.595625
163	0.607500
164	0.609375
165	0.620938
166	0.611250
167	0.615938
168	0.622500
169	0.638750
170	0.623437
171	0.627188
172	0.623437
173	0.620625
174	0.643125
175	0.625000
176	0.631563
177	0.641875
178	0.645938
179	0.644062
180	0.645312
181	0.648125
182	0.645000
183	0.650937
184	0.659375
185	0.658125
186	0.650000
187	0.660625
188	0.659062
189	0.671250
190	0.672813
191	0.661250
192	0.667500
193	0.672500
194	0.673438
195	0.669687
196	0.675937
197	0.671250
198	0.691250
199	0.674063
200	0.679375
