=== PSO GLOBAL - REQUISIÇÃO [5,10] ===

PARÂMETROS:
  Lambdas: 40
  Loads: 1 a 200
  Chamadas por load: 1000
  Simulações por load: 20

RESULTADOS (Probabilidade de Bloqueio):
Load	Probabilidade
1	0.000000
2	0.000000
3	0.000000
4	0.000000
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
16	0.000000
17	0.000000
18	0.000000
19	0.000000
20	0.000000
21	0.000000
22	0.000000
23	0.000000
24	0.000000
25	0.000000
26	0.000000
27	0.000000
28	0.000000
29	0.000000
30	0.000000
31	0.000000
32	0.000000
33	0.000000
34	0.000000
35	0.000000
36	0.000000
37	0.000000
38	0.000000
39	0.000000
40	0.000000
41	0.000000
42	0.000000
43	0.000000
44	0.000000
45	0.000000
46	0.000000
47	0.000000
48	0.000000
49	0.000000
50	0.000000
51	0.000000
52	0.000000
53	0.000000
54	0.000000
55	0.000000
56	0.000000
57	0.000000
58	0.000000
59	0.000000
60	0.000000
61	0.000000
62	0.000000
63	0.000000
64	0.000000
65	0.000000
66	0.000000
67	0.000000
68	0.000000
69	0.000000
70	0.000000
71	0.000000
72	0.000000
73	0.000000
74	0.000000
75	0.000313
76	0.000313
77	0.000000
78	0.000000
79	0.000625
80	0.000000
81	0.001563
82	0.000000
83	0.002188
84	0.000937
85	0.003438
86	0.002500
87	0.004063
88	0.004375
89	0.004687
90	0.003125
91	0.005313
92	0.009375
93	0.007812
94	0.010313
95	0.012500
96	0.014375
97	0.020625
98	0.018750
99	0.023125
100	0.025937
101	0.029375
102	0.031250
103	0.028438
104	0.028438
105	0.042188
106	0.045625
107	0.050937
108	0.057188
109	0.061250
110	0.061250
111	0.069687
112	0.061562
113	0.069062
114	0.080937
115	0.079375
116	0.090625
117	0.100625
118	0.100937
119	0.094375
120	0.101250
121	0.113125
122	0.113125
123	0.117813
124	0.118438
125	0.126250
126	0.135313
127	0.140313
128	0.146250
129	0.151875
130	0.146875
131	0.160938
132	0.166250
133	0.185000
134	0.164062
135	0.170625
136	0.177500
137	0.175000
138	0.187188
139	0.199063
140	0.202500
141	0.203437
142	0.201875
143	0.219375
144	0.220000
145	0.223125
146	0.224688
147	0.230313
148	0.235313
149	0.241875
150	0.239063
151	0.247812
152	0.250000
153	0.248438
154	0.249375
155	0.252500
156	0.262813
157	0.275000
158	0.274062
159	0.272813
160	0.289062
161	0.281250
162	0.280000
163	0.302500
164	0.288125
165	0.295312
166	0.306250
167	0.309688
168	0.307500
169	0.308437
170	0.312500
171	0.310000
172	0.335313
173	0.337187
174	0.319375
175	0.332813
176	0.334062
177	0.340313
178	0.345625
179	0.351875
180	0.344687
181	0.347187
182	0.364063
183	0.363750
184	0.354063
185	0.365938
186	0.366250
187	0.370625
188	0.372812
189	0.380312
190	0.382812
191	0.395313
192	0.383750
193	0.386562
194	0.396250
195	0.390000
196	0.408125
197	0.400938
198	0.408438
199	0.407187
200	0.408438
