# PSO - Todas as requisições
# Load | [0,12] | [2,6] | [5,10] | [4,11] | [3,8] | Média
72 | 0.000000 | 0.000000 | 0.000000 | 0.800937 | 0.000000 | 0.160187
73 | 0.000000 | 0.000000 | 0.000000 | 0.795937 | 0.000000 | 0.159187
74 | 0.000000 | 0.000000 | 0.000000 | 0.795000 | 0.000000 | 0.159000
75 | 0.000000 | 0.000000 | 0.000000 | 0.797813 | 0.000000 | 0.159562
76 | 0.000000 | 0.000000 | 0.000000 | 0.797813 | 0.000000 | 0.159563
77 | 0.000000 | 0.000000 | 0.000000 | 0.797812 | 0.000000 | 0.159562
78 | 0.000000 | 0.000000 | 0.000000 | 0.799063 | 0.000000 | 0.159812
79 | 0.000000 | 0.000000 | 0.000000 | 0.800312 | 0.000000 | 0.160062
80 | 0.000000 | 0.000000 | 0.000000 | 0.794375 | 0.000000 | 0.158875
81 | 0.000000 | 0.000000 | 0.000000 | 0.803750 | 0.000000 | 0.160750
82 | 0.000000 | 0.000000 | 0.000000 | 0.801250 | 0.000000 | 0.160250
83 | 0.000000 | 0.000000 | 0.000000 | 0.801250 | 0.000000 | 0.160250
84 | 0.000000 | 0.000000 | 0.000000 | 0.791250 | 0.000000 | 0.158250
85 | 0.000000 | 0.000000 | 0.000000 | 0.796562 | 0.000000 | 0.159312
86 | 0.000000 | 0.000000 | 0.000000 | 0.800312 | 0.000000 | 0.160062
87 | 0.000000 | 0.000000 | 0.000000 | 0.798438 | 0.000000 | 0.159688
88 | 0.000000 | 0.000000 | 0.000000 | 0.801875 | 0.000000 | 0.160375
89 | 0.000000 | 0.000000 | 0.000000 | 0.799687 | 0.000000 | 0.159938
90 | 0.000000 | 0.000000 | 0.000000 | 0.798125 | 0.000000 | 0.159625
91 | 0.000000 | 0.000000 | 0.000000 | 0.800312 | 0.000000 | 0.160062
92 | 0.000000 | 0.000000 | 0.000000 | 0.798438 | 0.000000 | 0.159688
93 | 0.000000 | 0.000000 | 0.000000 | 0.789688 | 0.000000 | 0.157938
94 | 0.000000 | 0.000000 | 0.000000 | 0.801250 | 0.000000 | 0.160250
95 | 0.000000 | 0.000000 | 0.000000 | 0.796250 | 0.000000 | 0.159250
96 | 0.000000 | 0.000000 | 0.000000 | 0.795312 | 0.000000 | 0.159062
97 | 0.000000 | 0.000000 | 0.000000 | 0.795313 | 0.000000 | 0.159063
98 | 0.000000 | 0.000000 | 0.000000 | 0.794687 | 0.000000 | 0.158938
99 | 0.000000 | 0.000000 | 0.000000 | 0.799375 | 0.000000 | 0.159875
100 | 0.000000 | 0.000000 | 0.000000 | 0.801875 | 0.000000 | 0.160375
101 | 0.000000 | 0.000000 | 0.000000 | 0.795312 | 0.000000 | 0.159062
102 | 0.000000 | 0.000000 | 0.000000 | 0.800000 | 0.000000 | 0.160000
103 | 0.000000 | 0.000000 | 0.000000 | 0.803437 | 0.000000 | 0.160687
104 | 0.000000 | 0.000000 | 0.000000 | 0.803437 | 0.000000 | 0.160687
