=== PSO  - TODAS AS REQUISIÇÕES ===

RESULTADOS PSO:
  Solução: [0, 0, 3, 0, 0]
  Fitness: 0.250714

RESULTADOS SIMULAÇÃO:
Load	[0,12]	[2,6]	[5,10]	[4,11]	[3,8]	Média
265	0.086563	0.000000	0.000000	0.083125	0.000000	0.033937
266	0.103438	0.000000	0.000000	0.095937	0.000000	0.039875
267	0.095000	0.000000	0.000000	0.093125	0.000000	0.037625
268	0.096250	0.000000	0.000000	0.097500	0.000000	0.038750
269	0.101562	0.000000	0.000000	0.103438	0.000000	0.041000
270	0.099375	0.000000	0.000000	0.115937	0.000000	0.043063
271	0.099375	0.000000	0.000000	0.113750	0.000000	0.042625
272	0.099375	0.000000	0.000000	0.111562	0.000000	0.042188
273	0.111250	0.000000	0.000000	0.112500	0.000000	0.044750
274	0.115937	0.000000	0.000000	0.107188	0.000000	0.044625
275	0.107188	0.000000	0.000000	0.108125	0.000000	0.043063
276	0.114687	0.000000	0.000000	0.124063	0.000000	0.047750
277	0.114062	0.000000	0.000000	0.108750	0.000000	0.044562
278	0.126250	0.000000	0.000000	0.128438	0.000000	0.050938
279	0.119688	0.000000	0.000000	0.111562	0.000000	0.046250
280	0.127500	0.000000	0.000000	0.125625	0.000000	0.050625
281	0.114062	0.000000	0.000000	0.129688	0.000000	0.048750
282	0.130000	0.000000	0.000000	0.124063	0.000000	0.050813
283	0.131875	0.000000	0.000000	0.128750	0.000000	0.052125
284	0.137813	0.000000	0.000000	0.136563	0.000000	0.054875
285	0.135937	0.000000	0.000000	0.130625	0.000000	0.053312
286	0.134375	0.000000	0.000000	0.130000	0.000000	0.052875
287	0.149062	0.000000	0.000000	0.133125	0.000000	0.056437
288	0.139063	0.000000	0.000000	0.140625	0.000000	0.055937
289	0.143125	0.000000	0.000000	0.137813	0.000000	0.056188
290	0.140937	0.000000	0.000000	0.153125	0.000000	0.058813
291	0.144375	0.000000	0.000000	0.145000	0.000000	0.057875
292	0.161250	0.000000	0.000000	0.150625	0.000000	0.062375
293	0.144063	0.000000	0.000000	0.151250	0.000000	0.059062
294	0.147813	0.000000	0.000000	0.149062	0.000000	0.059375
295	0.155000	0.000000	0.000000	0.164687	0.000000	0.063938
296	0.151562	0.000000	0.000000	0.146875	0.000000	0.059688
297	0.160625	0.000000	0.000000	0.164687	0.000000	0.065062
298	0.170625	0.000000	0.000000	0.161250	0.000000	0.066375
299	0.166875	0.000000	0.000000	0.164687	0.000000	0.066312
300	0.167813	0.000000	0.000000	0.171250	0.000000	0.067813
301	0.170313	0.000000	0.000000	0.168750	0.000000	0.067813
302	0.168125	0.000000	0.000000	0.180938	0.000000	0.069812
303	0.175625	0.000000	0.000000	0.169063	0.000000	0.068938
304	0.171563	0.000000	0.000000	0.181562	0.000000	0.070625
305	0.184062	0.000000	0.000000	0.166250	0.000000	0.070062
306	0.165313	0.000000	0.000000	0.182500	0.000000	0.069562
307	0.190312	0.000000	0.000000	0.169687	0.000000	0.072000
308	0.174063	0.000000	0.000000	0.182500	0.000000	0.071313
309	0.195000	0.000000	0.000000	0.177187	0.000000	0.074438
310	0.189062	0.000000	0.000000	0.189062	0.000000	0.075625
311	0.190312	0.000000	0.000000	0.183750	0.000000	0.074812
312	0.192500	0.000000	0.000000	0.197187	0.000000	0.077937
313	0.187188	0.000000	0.000000	0.181250	0.000000	0.073687
314	0.190938	0.000000	0.000000	0.186875	0.000000	0.075563
315	0.212188	0.000000	0.000000	0.184375	0.000000	0.079313
316	0.194688	0.000000	0.000000	0.187500	0.000000	0.076438
317	0.199687	0.000000	0.000000	0.190938	0.000000	0.078125
318	0.197813	0.000000	0.000000	0.184062	0.000000	0.076375
319	0.200313	0.000000	0.000000	0.203437	0.000000	0.080750
320	0.206563	0.000000	0.000000	0.215938	0.000000	0.084500
321	0.205313	0.000000	0.000000	0.207187	0.000000	0.082500
322	0.207500	0.000000	0.000000	0.206875	0.000000	0.082875
