=== PSO k=2 - REQUISIÇÃO [0,12] ===

PARÂMETROS:
  Wavelengths: 40
  Rota selecionada: 0
  Loads: 1 a 200
  Calls/load: 1000
  Rodadas/load: 20

RESULTADOS:
Load	Probabilidade
1	0.000000
2	0.000000
3	0.000000
4	0.000000
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
16	0.000000
17	0.000000
18	0.000000
19	0.000000
20	0.000000
21	0.000000
22	0.000000
23	0.000000
24	0.000000
25	0.000000
26	0.000000
27	0.000000
28	0.000000
29	0.000000
30	0.000000
31	0.000000
32	0.000000
33	0.000000
34	0.000000
35	0.000000
36	0.000000
37	0.000000
38	0.000000
39	0.000000
40	0.000000
41	0.000000
42	0.000000
43	0.000000
44	0.000000
45	0.000000
46	0.000000
47	0.000000
48	0.000000
49	0.000000
50	0.000000
51	0.000000
52	0.000000
53	0.000000
54	0.000000
55	0.000000
56	0.000000
57	0.000000
58	0.000000
59	0.000000
60	0.000000
61	0.000000
62	0.000000
63	0.000000
64	0.000000
65	0.000000
66	0.000000
67	0.000000
68	0.000000
69	0.000000
70	0.000000
71	0.000000
72	0.000000
73	0.000000
74	0.000000
75	0.000000
76	0.000000
77	0.000313
78	0.000937
79	0.000000
80	0.000000
81	0.000000
82	0.000313
83	0.000000
84	0.001250
85	0.000937
86	0.000313
87	0.000000
88	0.002812
89	0.002812
90	0.003125
91	0.002500
92	0.006562
93	0.007500
94	0.006250
95	0.003438
96	0.008438
97	0.008438
98	0.008125
99	0.012500
100	0.019062
101	0.013437
102	0.019688
103	0.012500
104	0.024375
105	0.022500
106	0.028125
107	0.031563
108	0.033125
109	0.031250
110	0.031875
111	0.030937
112	0.045312
113	0.045937
114	0.037500
115	0.046875
116	0.058750
117	0.053750
118	0.052812
119	0.068125
120	0.065312
121	0.077500
122	0.070312
123	0.086563
124	0.074375
125	0.077813
126	0.085312
127	0.094375
128	0.097500
129	0.096250
130	0.109063
131	0.111875
132	0.111562
133	0.118125
134	0.110625
135	0.110937
136	0.127812
137	0.121563
138	0.133125
139	0.136875
140	0.144063
141	0.136875
142	0.148438
143	0.141563
144	0.153438
145	0.173750
146	0.155625
147	0.161562
148	0.154688
149	0.169063
150	0.179063
151	0.179375
152	0.186250
153	0.184688
154	0.195937
155	0.196875
156	0.203750
157	0.195312
158	0.212188
159	0.206875
160	0.215625
161	0.215312
162	0.225312
163	0.229063
164	0.232813
165	0.229063
166	0.227500
167	0.235000
168	0.247500
169	0.245312
170	0.254063
171	0.253125
172	0.245938
173	0.246562
174	0.262500
175	0.266875
176	0.273125
177	0.264375
178	0.283125
179	0.285313
180	0.276562
181	0.293750
182	0.296563
183	0.292812
184	0.296563
185	0.293750
186	0.297187
187	0.309688
188	0.302187
189	0.295938
190	0.300000
191	0.300312
192	0.315312
193	0.315625
194	0.329688
195	0.314375
196	0.324375
197	0.335313
198	0.328437
199	0.332500
200	0.343125
